dam_name,dam_code,obsrdt,inflowqy,lowlevel,rf,rsvwtqy,rsvwtrt,totdcwtrqy
충주,1003110,2026-05-30 16:00:00,0.0,124.97,0.0,,40.3,320.624
충주,1003110,2026-05-30 17:00:00,99.954,124.95,0.0,,40.3,317.871
충주,1003110,2026-05-30 18:00:00,5.05,124.93,0.0,,40.2,321.467
충주,1003110,2026-05-30 19:00:00,98.411,124.92,0.0,,40.2,317.994
충주,1003110,2026-05-30 20:00:00,39.481,124.9,0.0,,40.2,300.092
충주,1003110,2026-05-30 21:00:00,102.401,124.91,0.0,,40.2,8.207
충주,1003110,2026-05-30 22:00:00,0.0,124.9,0.0,,40.2,0.43
충주,1003110,2026-05-30 23:00:00,158.013,124.92,0.0,,40.2,0.43
충주,1003110,2026-05-31 00:00:00,0.0,124.92,0.0,,40.2,0.43
충주,1003110,2026-05-31 01:00:00,78.763,124.92,0.0,,40.2,0.43
충주,1003110,2026-05-31 02:00:00,60.902,124.93,0.0,,40.2,0.43
충주,1003110,2026-05-31 03:00:00,23.624,124.93,0.0,,40.2,0.43
충주,1003110,2026-05-31 04:00:00,103.958,124.93,0.0,,40.2,0.43
충주,1003110,2026-05-31 05:00:00,9.152,124.94,0.0,,40.2,0.43
충주,1003110,2026-05-31 06:00:00,119.43,124.94,0.0,,40.3,0.43
충주,1003110,2026-05-31 07:00:00,0.0,124.94,0.0,,40.3,0.43
충주,1003110,2026-05-31 08:00:00,91.661,124.95,0.0,,40.3,2.078
충주,1003110,2026-05-31 09:00:00,0.0,124.92,0.0,,40.2,302.977
충주,1003110,2026-05-31 10:00:00,244.212,124.91,0.0,,40.2,286.295
충주,1003110,2026-05-31 11:00:00,0.0,124.89,0.0,,40.2,265.1
충주,1003110,2026-05-31 12:00:00,210.951,124.88,0.0,,40.2,250.757
충주,1003110,2026-05-31 13:00:00,0.0,124.86,0.0,,40.1,249.13
충주,1003110,2026-05-31 14:00:00,130.046,124.85,0.0,,40.1,254.907
충주,1003110,2026-05-31 15:00:00,0.0,124.83,0.0,,40.1,260.456
충주,1003110,2026-05-31 16:00:00,104.17,124.83,0.0,,40.0,137.976
충주,1003110,2026-05-31 17:00:00,5.425,124.82,0.0,,40.0,151.564
충주,1003110,2026-05-31 18:00:00,187.453,124.82,0.0,,40.0,107.064
충주,1003110,2026-05-31 19:00:00,0.0,124.82,0.0,,40.0,0.43
충주,1003110,2026-05-31 20:00:00,58.263,124.83,0.0,,40.0,0.43
충주,1003110,2026-05-31 21:00:00,80.986,124.83,0.0,,40.1,0.43
충주,1003110,2026-05-31 22:00:00,9.069,124.83,0.0,,40.1,0.43
충주,1003110,2026-05-31 23:00:00,94.486,124.84,0.0,,40.1,0.43
충주,1003110,2026-06-01 00:00:00,0.0,124.84,0.0,,40.1,0.43
충주,1003110,2026-06-01 01:00:00,158.152,124.85,0.0,,40.1,0.43
충주,1003110,2026-06-01 02:00:00,0.0,124.85,0.0,,40.1,0.43
충주,1003110,2026-06-01 03:00:00,114.819,124.86,0.0,,40.1,0.43
충주,1003110,2026-06-01 04:00:00,0.0,124.85,0.0,,40.1,0.43
충주,1003110,2026-06-01 05:00:00,79.569,124.86,0.0,,40.1,0.43
충주,1003110,2026-06-01 06:00:00,38.597,124.86,0.0,,40.1,0.43
충주,1003110,2026-06-01 07:00:00,37.624,124.87,0.0,,40.1,0.43
충주,1003110,2026-06-01 08:00:00,28.199,124.87,0.0,,40.1,2.143
충주,1003110,2026-06-01 09:00:00,62.776,124.86,0.0,,40.1,245.276
충주,1003110,2026-06-01 10:00:00,15.489,124.84,0.0,,40.1,255.85
충주,1003110,2026-06-01 11:00:00,0.0,124.82,0.0,,40.0,276.111
충주,1003110,2026-06-01 12:00:00,59.506,124.8,0.0,,40.0,292.339
충주,1003110,2026-06-01 13:00:00,61.558,124.79,0.0,,40.0,208.086
충주,1003110,2026-06-01 14:00:00,0.0,124.78,0.0,,39.9,140.978
충주,1003110,2026-06-01 15:00:00,128.906,124.78,0.0,,39.9,138.573
충주,1003110,2026-06-01 16:00:00,0.0,124.77,0.0,,39.9,163.727
충주,1003110,2026-06-01 17:00:00,123.477,124.76,0.0,,39.9,163.394
충주,1003110,2026-06-01 18:00:00,48.577,124.77,0.0,,39.9,2.299
충주,1003110,2026-06-01 19:00:00,58.652,124.77,0.0,,39.9,0.43
충주,1003110,2026-06-01 20:00:00,58.236,124.77,0.0,,39.9,0.43
충주,1003110,2026-06-01 21:00:00,49.541,124.78,0.0,,39.9,0.43
충주,1003110,2026-06-01 22:00:00,45.68,124.78,0.0,,39.9,0.43
충주,1003110,2026-06-01 23:00:00,33.736,124.78,0.0,,40.0,0.43
충주,1003110,2026-06-02 00:00:00,6.208,124.78,0.0,,40.0,0.43
충주,1003110,2026-06-02 01:00:00,18.708,124.78,0.0,,40.0,0.43
충주,1003110,2026-06-02 02:00:00,64.513,124.79,0.0,,40.0,0.43
충주,1003110,2026-06-02 03:00:00,68.374,124.79,0.0,,40.0,0.43
충주,1003110,2026-06-02 04:00:00,69.819,124.8,0.0,,40.0,0.43
충주,1003110,2026-06-02 05:00:00,40.93,124.8,0.0,,40.0,0.43
충주,1003110,2026-06-02 06:00:00,73.208,124.8,0.0,,40.0,0.43
충주,1003110,2026-06-02 07:00:00,0.0,124.8,0.0,,40.0,0.43
충주,1003110,2026-06-02 08:00:00,33.801,124.81,0.0,,40.0,1.995
충주,1003110,2026-06-02 09:00:00,0.0,124.78,0.0,,39.9,325.556
충주,1003110,2026-06-02 10:00:00,98.248,124.76,0.0,,39.9,327.942
충주,1003110,2026-06-02 11:00:00,0.0,124.74,0.0,,39.9,330.069
충주,1003110,2026-06-02 12:00:00,118.442,124.72,0.0,,39.8,333.47
충주,1003110,2026-06-02 13:00:00,58.18,124.73,0.0,,39.8,0.43
충주,1003110,2026-06-02 14:00:00,4.236,124.73,0.0,,39.8,0.43
충주,1003110,2026-06-02 15:00:00,97.152,124.73,0.0,,39.9,0.43
충주,1003110,2026-06-02 16:00:00,0.0,124.73,0.0,,39.9,0.43
횡성,1006110,2026-05-30 16:00:00,1.676,172.41,0.0,48.06,55.3,1.676
횡성,1006110,2026-05-30 17:00:00,1.744,172.41,0.0,48.06,55.3,1.744
횡성,1006110,2026-05-30 18:00:00,1.744,172.41,0.0,48.06,55.3,1.744
횡성,1006110,2026-05-30 19:00:00,0.0,172.4,0.0,48.019,55.3,1.747
횡성,1006110,2026-05-30 20:00:00,1.709,172.4,0.0,48.019,55.3,1.709
횡성,1006110,2026-05-30 21:00:00,1.7,172.4,0.0,48.019,55.3,1.7
횡성,1006110,2026-05-30 22:00:00,1.7,172.4,0.0,48.019,55.3,1.7
횡성,1006110,2026-05-30 23:00:00,1.7,172.4,0.0,48.019,55.3,1.7
횡성,1006110,2026-05-31 00:00:00,1.7,172.4,0.0,48.019,55.3,1.7
횡성,1006110,2026-05-31 01:00:00,1.7,172.4,0.0,48.019,55.3,1.7
횡성,1006110,2026-05-31 02:00:00,1.7,172.4,0.0,48.019,55.3,1.7
횡성,1006110,2026-05-31 03:00:00,1.631,172.4,0.0,48.019,55.3,1.631
횡성,1006110,2026-05-31 04:00:00,1.6,172.4,0.0,48.019,55.3,1.6
횡성,1006110,2026-05-31 05:00:00,1.618,172.4,0.0,48.019,55.3,1.618
횡성,1006110,2026-05-31 06:00:00,1.65,172.4,0.0,48.019,55.3,1.65
횡성,1006110,2026-05-31 07:00:00,0.0,172.39,0.0,47.977,55.2,1.65
횡성,1006110,2026-05-31 08:00:00,1.64,172.39,0.0,47.977,55.2,1.64
횡성,1006110,2026-05-31 09:00:00,1.65,172.39,0.0,47.977,55.2,1.65
횡성,1006110,2026-05-31 10:00:00,1.65,172.39,0.0,47.977,55.2,1.65
횡성,1006110,2026-05-31 11:00:00,1.737,172.39,0.0,47.977,55.2,1.737
횡성,1006110,2026-05-31 12:00:00,1.746,172.39,0.0,47.977,55.2,1.746
횡성,1006110,2026-05-31 13:00:00,1.709,172.39,0.0,47.977,55.2,1.709
횡성,1006110,2026-05-31 14:00:00,1.7,172.39,0.0,47.977,55.2,1.7
횡성,1006110,2026-05-31 15:00:00,0.0,172.38,0.0,47.935,55.2,1.7
횡성,1006110,2026-05-31 16:00:00,1.707,172.38,0.0,47.935,55.2,1.707
횡성,1006110,2026-05-31 17:00:00,1.743,172.38,0.0,47.935,55.2,1.743
횡성,1006110,2026-05-31 18:00:00,1.705,172.38,0.0,47.935,55.2,1.705
횡성,1006110,2026-05-31 19:00:00,1.698,172.38,0.0,47.935,55.2,1.698
횡성,1006110,2026-05-31 20:00:00,1.726,172.38,0.0,47.935,55.2,1.726
횡성,1006110,2026-05-31 21:00:00,1.745,172.38,0.0,47.935,55.2,1.745
횡성,1006110,2026-05-31 22:00:00,1.746,172.38,0.0,47.935,55.2,1.746
횡성,1006110,2026-05-31 23:00:00,1.747,172.38,0.0,47.935,55.2,1.747
횡성,1006110,2026-06-01 00:00:00,0.0,172.37,0.0,47.894,55.1,1.746
횡성,1006110,2026-06-01 01:00:00,1.746,172.37,0.0,47.894,55.1,1.746
횡성,1006110,2026-06-01 02:00:00,1.745,172.37,0.0,47.894,55.1,1.745
횡성,1006110,2026-06-01 03:00:00,1.668,172.37,0.0,47.894,55.1,1.668
횡성,1006110,2026-06-01 04:00:00,1.65,172.37,0.0,47.894,55.1,1.65
횡성,1006110,2026-06-01 05:00:00,1.649,172.37,0.0,47.894,55.1,1.649
횡성,1006110,2026-06-01 06:00:00,1.736,172.37,0.0,47.894,55.1,1.736
횡성,1006110,2026-06-01 07:00:00,1.744,172.37,0.0,47.894,55.1,1.744
횡성,1006110,2026-06-01 08:00:00,0.0,172.36,0.0,47.852,55.1,1.746
횡성,1006110,2026-06-01 09:00:00,1.742,172.36,0.0,47.852,55.1,1.742
횡성,1006110,2026-06-01 10:00:00,2.269,172.36,0.0,47.852,55.1,2.269
횡성,1006110,2026-06-01 11:00:00,3.666,172.36,0.0,47.852,55.1,3.666
횡성,1006110,2026-06-01 12:00:00,0.0,172.35,0.0,47.811,55.0,4.199
횡성,1006110,2026-06-01 13:00:00,4.242,172.35,0.0,47.811,55.0,4.242
횡성,1006110,2026-06-01 14:00:00,4.243,172.35,0.0,47.811,55.0,4.243
횡성,1006110,2026-06-01 15:00:00,0.0,172.34,0.0,47.769,55.0,4.242
횡성,1006110,2026-06-01 16:00:00,4.241,172.34,0.0,47.769,55.0,4.241
횡성,1006110,2026-06-01 17:00:00,0.0,172.34,0.0,47.753,55.0,4.158
횡성,1006110,2026-06-01 18:00:00,0.0,172.33,0.0,47.728,54.9,4.146
횡성,1006110,2026-06-01 19:00:00,4.144,172.33,0.0,47.728,54.9,4.144
횡성,1006110,2026-06-01 20:00:00,0.0,172.32,0.0,47.686,54.9,4.117
횡성,1006110,2026-06-01 21:00:00,4.175,172.32,0.0,47.686,54.9,4.175
횡성,1006110,2026-06-01 22:00:00,4.238,172.32,0.0,47.686,54.9,4.238
횡성,1006110,2026-06-01 23:00:00,4.175,172.32,0.0,47.686,54.9,4.175
횡성,1006110,2026-06-02 00:00:00,0.0,172.31,0.0,47.645,54.8,3.94
횡성,1006110,2026-06-02 01:00:00,4.153,172.31,0.0,47.645,54.8,4.153
횡성,1006110,2026-06-02 02:00:00,4.234,172.31,0.0,47.645,54.8,4.234
횡성,1006110,2026-06-02 03:00:00,0.0,172.3,0.0,47.603,54.8,4.241
횡성,1006110,2026-06-02 04:00:00,4.24,172.3,0.0,47.603,54.8,4.24
횡성,1006110,2026-06-02 05:00:00,0.742,172.3,0.0,47.591,54.8,4.186
횡성,1006110,2026-06-02 06:00:00,0.0,172.29,0.0,47.562,54.7,4.043
횡성,1006110,2026-06-02 07:00:00,4.19,172.29,0.0,47.562,54.7,4.19
횡성,1006110,2026-06-02 08:00:00,0.0,172.29,0.0,47.541,54.7,4.198
횡성,1006110,2026-06-02 09:00:00,0.0,172.28,0.0,47.52,54.7,4.158
횡성,1006110,2026-06-02 10:00:00,3.544,172.28,0.0,47.52,54.7,3.544
횡성,1006110,2026-06-02 11:00:00,2.874,172.28,0.0,47.52,54.7,2.874
횡성,1006110,2026-06-02 12:00:00,0.0,172.27,0.0,47.479,54.6,2.915
횡성,1006110,2026-06-02 13:00:00,2.92,172.27,0.0,47.479,54.6,2.92
횡성,1006110,2026-06-02 14:00:00,1.92,172.27,0.0,47.479,54.6,1.92
횡성,1006110,2026-06-02 15:00:00,1.784,172.27,0.0,47.479,54.6,1.784
횡성,1006110,2026-06-02 16:00:00,1.785,172.27,0.5,47.479,54.6,1.785
소양강,1012110,2026-05-30 16:00:00,0.0,178.17,0.0,,55.2,83.884
소양강,1012110,2026-05-30 17:00:00,79.101,178.17,0.0,,55.2,82.99
소양강,1012110,2026-05-30 18:00:00,0.0,178.16,0.0,,55.2,83.411
소양강,1012110,2026-05-30 19:00:00,12.637,178.16,0.0,,55.2,82.554
소양강,1012110,2026-05-30 20:00:00,72.204,178.16,0.0,,55.2,81.26
소양강,1012110,2026-05-30 21:00:00,17.794,178.15,0.0,,55.2,81.211
소양강,1012110,2026-05-30 22:00:00,92.754,178.15,0.0,,55.2,81.115
소양강,1012110,2026-05-30 23:00:00,4.911,178.15,0.0,,55.2,81.244
소양강,1012110,2026-05-31 00:00:00,32.607,178.14,0.0,,55.2,80.496
소양강,1012110,2026-05-31 01:00:00,12.856,178.14,0.0,,55.1,102.134
소양강,1012110,2026-05-31 02:00:00,0.0,178.13,0.0,,55.1,102.684
소양강,1012110,2026-05-31 03:00:00,77.751,178.13,0.0,,55.1,102.307
소양강,1012110,2026-05-31 04:00:00,0.0,178.12,0.0,,55.1,102.12
소양강,1012110,2026-05-31 05:00:00,0.0,178.11,0.0,,55.1,102.597
소양강,1012110,2026-05-31 06:00:00,53.349,178.1,0.0,,55.1,102.46
소양강,1012110,2026-05-31 07:00:00,37.72,178.1,0.0,,55.1,102.359
소양강,1012110,2026-05-31 08:00:00,0.0,178.09,0.0,,55.1,102.512
소양강,1012110,2026-05-31 09:00:00,17.579,178.08,0.0,,55.1,102.857
소양강,1012110,2026-05-31 10:00:00,0.0,178.08,0.0,,55.1,0.6
소양강,1012110,2026-05-31 11:00:00,0.0,178.08,0.0,,55.1,0.6
소양강,1012110,2026-05-31 12:00:00,52.294,178.08,0.0,,55.1,0.6
소양강,1012110,2026-05-31 13:00:00,10.046,178.08,0.0,,55.1,69.49
소양강,1012110,2026-05-31 14:00:00,51.289,178.08,0.0,,55.1,70.65
소양강,1012110,2026-05-31 15:00:00,35.565,178.07,0.0,,55.0,70.454
소양강,1012110,2026-05-31 16:00:00,0.0,178.07,0.0,,55.0,70.715
소양강,1012110,2026-05-31 17:00:00,56.156,178.07,0.0,,55.0,0.6
소양강,1012110,2026-05-31 18:00:00,0.0,178.07,0.0,,55.0,0.6
소양강,1012110,2026-05-31 19:00:00,22.572,178.07,0.0,,55.0,0.6
소양강,1012110,2026-05-31 20:00:00,13.107,178.07,0.0,,55.0,72.551
소양강,1012110,2026-05-31 21:00:00,32.656,178.06,0.0,,55.0,71.406
소양강,1012110,2026-05-31 22:00:00,70.227,178.06,0.0,,55.0,71.505
소양강,1012110,2026-05-31 23:00:00,30.221,178.06,0.0,,55.0,71.554
소양강,1012110,2026-06-01 00:00:00,14.563,178.05,0.0,,55.0,80.424
소양강,1012110,2026-06-01 01:00:00,32.357,178.05,0.0,,55.0,100.801
소양강,1012110,2026-06-01 02:00:00,0.0,178.04,0.0,,55.0,101.498
소양강,1012110,2026-06-01 03:00:00,29.409,178.03,0.0,,55.0,101.687
소양강,1012110,2026-06-01 04:00:00,43.484,178.03,0.0,,55.0,101.567
소양강,1012110,2026-06-01 05:00:00,19.965,178.02,0.0,,55.0,101.271
소양강,1012110,2026-06-01 06:00:00,0.0,178.01,0.0,,55.0,101.806
소양강,1012110,2026-06-01 07:00:00,6.307,178.01,0.0,,54.9,101.779
소양강,1012110,2026-06-01 08:00:00,23.038,178.0,0.0,,54.9,101.732
소양강,1012110,2026-06-01 09:00:00,16.205,177.99,0.0,,54.9,101.316
소양강,1012110,2026-06-01 10:00:00,0.0,177.98,0.0,,54.9,71.983
소양강,1012110,2026-06-01 11:00:00,31.882,177.98,0.0,,54.9,71.854
소양강,1012110,2026-06-01 12:00:00,8.57,177.98,0.0,,54.9,71.737
소양강,1012110,2026-06-01 13:00:00,9.49,177.97,0.0,,54.9,31.407
소양강,1012110,2026-06-01 14:00:00,23.822,177.98,0.0,,54.9,0.6
소양강,1012110,2026-06-01 15:00:00,5.739,177.98,0.0,,54.9,0.6
소양강,1012110,2026-06-01 16:00:00,52.183,177.98,0.0,,54.9,0.6
소양강,1012110,2026-06-01 17:00:00,0.0,177.98,0.0,,54.9,2.032
소양강,1012110,2026-06-01 18:00:00,22.061,177.97,0.0,,54.9,154.839
소양강,1012110,2026-06-01 19:00:00,29.247,177.96,0.0,,54.9,163.303
소양강,1012110,2026-06-01 20:00:00,0.0,177.95,0.0,,54.9,81.217
소양강,1012110,2026-06-01 21:00:00,42.457,177.95,0.0,,54.8,79.818
소양강,1012110,2026-06-01 22:00:00,58.027,177.95,0.0,,54.8,79.916
소양강,1012110,2026-06-01 23:00:00,0.0,177.94,0.0,,54.8,80.912
소양강,1012110,2026-06-02 00:00:00,64.024,177.94,0.0,,54.8,82.052
소양강,1012110,2026-06-02 01:00:00,0.0,177.93,0.0,,54.8,103.384
소양강,1012110,2026-06-02 02:00:00,31.358,177.92,0.0,,54.8,103.469
소양강,1012110,2026-06-02 03:00:00,45.508,177.92,0.0,,54.8,103.452
소양강,1012110,2026-06-02 04:00:00,13.409,177.91,0.0,,54.8,103.52
소양강,1012110,2026-06-02 05:00:00,36.542,177.91,0.0,,54.8,103.486
소양강,1012110,2026-06-02 06:00:00,0.0,177.9,0.0,,54.8,103.503
소양강,1012110,2026-06-02 07:00:00,0.644,177.89,0.0,,54.8,103.588
소양강,1012110,2026-06-02 08:00:00,21.238,177.88,0.0,,54.7,103.571
소양강,1012110,2026-06-02 09:00:00,0.182,177.88,0.0,,54.7,103.099
소양강,1012110,2026-06-02 10:00:00,0.0,177.87,0.0,,54.7,71.204
소양강,1012110,2026-06-02 11:00:00,6.91,177.86,0.0,,54.7,71.188
소양강,1012110,2026-06-02 12:00:00,58.007,177.86,0.0,,54.7,70.868
소양강,1012110,2026-06-02 13:00:00,0.0,177.86,0.0,,54.7,0.6
소양강,1012110,2026-06-02 14:00:00,0.0,177.86,0.0,,54.7,0.6
소양강,1012110,2026-06-02 15:00:00,73.906,177.86,0.0,,54.7,0.6
소양강,1012110,2026-06-02 16:00:00,4.713,177.86,0.0,,54.7,0.88
안동,2001110,2026-05-30 16:00:00,0.0,143.82,0.0,520.41,41.7,0.0
안동,2001110,2026-05-30 17:00:00,0.0,143.82,0.0,520.41,41.7,0.0
안동,2001110,2026-05-30 18:00:00,0.0,143.82,0.0,520.41,41.7,0.0
안동,2001110,2026-05-30 19:00:00,82.766,143.82,0.0,520.41,41.7,82.766
안동,2001110,2026-05-30 20:00:00,0.0,143.81,0.0,520.109,41.7,82.443
안동,2001110,2026-05-30 21:00:00,1.788,143.8,0.0,519.807,41.7,85.538
안동,2001110,2026-05-30 22:00:00,2.416,143.79,0.0,519.506,41.6,86.138
안동,2001110,2026-05-30 23:00:00,80.226,143.79,0.0,519.482,41.6,86.92
안동,2001110,2026-05-31 00:00:00,0.0,143.78,0.0,519.205,41.6,19.906
안동,2001110,2026-05-31 01:00:00,0.0,143.78,0.0,519.205,41.6,0.0
안동,2001110,2026-05-31 02:00:00,0.933,143.78,0.0,519.205,41.6,0.933
안동,2001110,2026-05-31 03:00:00,44.418,143.78,0.0,519.096,41.6,74.529
안동,2001110,2026-05-31 04:00:00,19.388,143.77,0.0,518.903,41.6,72.916
안동,2001110,2026-05-31 05:00:00,3.411,143.76,0.0,518.627,41.6,80.328
안동,2001110,2026-05-31 06:00:00,25.026,143.75,0.0,518.41,41.5,85.22
안동,2001110,2026-05-31 07:00:00,0.0,143.74,0.0,518.025,41.5,86.83
안동,2001110,2026-05-31 08:00:00,9.063,143.73,0.0,517.772,41.5,79.202
안동,2001110,2026-05-31 09:00:00,0.0,143.73,0.0,517.712,41.5,0.0
안동,2001110,2026-05-31 10:00:00,23.361,143.73,0.0,517.796,41.5,0.0
안동,2001110,2026-05-31 11:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 12:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 13:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 14:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 15:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 16:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 17:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 18:00:00,0.0,143.73,0.0,517.7,41.5,0.0
안동,2001110,2026-05-31 19:00:00,152.433,143.74,0.0,517.977,41.5,75.627
안동,2001110,2026-05-31 20:00:00,0.0,143.73,0.0,517.7,41.5,73.866
안동,2001110,2026-05-31 21:00:00,0.0,143.72,0.0,517.4,41.5,77.088
안동,2001110,2026-05-31 22:00:00,0.0,143.71,0.0,517.1,41.4,73.545
안동,2001110,2026-05-31 23:00:00,0.0,143.7,0.0,516.799,41.4,79.432
안동,2001110,2026-06-01 00:00:00,12.026,143.7,0.0,516.799,41.4,12.026
안동,2001110,2026-06-01 01:00:00,0.0,143.7,0.0,516.799,41.4,0.0
안동,2001110,2026-06-01 02:00:00,0.0,143.7,0.0,516.799,41.4,0.0
안동,2001110,2026-06-01 03:00:00,0.0,143.7,0.0,516.799,41.4,0.0
안동,2001110,2026-06-01 04:00:00,11.61,143.69,0.0,516.499,41.4,94.943
안동,2001110,2026-06-01 05:00:00,102.533,143.69,0.0,516.499,41.4,102.533
안동,2001110,2026-06-01 06:00:00,0.0,143.67,0.0,515.9,41.3,102.143
안동,2001110,2026-06-01 07:00:00,18.296,143.66,0.0,515.6,41.3,101.518
안동,2001110,2026-06-01 08:00:00,16.58,143.65,0.0,515.301,41.3,99.747
안동,2001110,2026-06-01 09:00:00,0.711,143.65,0.0,515.301,41.3,0.711
안동,2001110,2026-06-01 10:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 11:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 12:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 13:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 14:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 15:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 16:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 17:00:00,0.0,143.65,0.0,515.301,41.3,0.0
안동,2001110,2026-06-01 18:00:00,0.128,143.65,0.0,515.301,41.3,0.128
안동,2001110,2026-06-01 19:00:00,66.072,143.65,0.0,515.205,41.3,92.683
안동,2001110,2026-06-01 20:00:00,38.273,143.64,0.0,515.002,41.3,94.801
안동,2001110,2026-06-01 21:00:00,14.882,143.63,0.0,514.702,41.2,97.965
안동,2001110,2026-06-01 22:00:00,27.268,143.62,0.0,514.487,41.2,87.074
안동,2001110,2026-06-01 23:00:00,0.0,143.61,0.0,514.105,41.2,0.0
안동,2001110,2026-06-02 00:00:00,83.0,143.62,0.0,514.403,41.2,0.0
안동,2001110,2026-06-02 01:00:00,0.0,143.62,0.0,514.403,41.2,0.0
안동,2001110,2026-06-02 02:00:00,0.0,143.62,0.0,514.391,41.2,0.209
안동,2001110,2026-06-02 03:00:00,46.756,143.62,0.0,514.296,41.2,73.339
안동,2001110,2026-06-02 04:00:00,13.383,143.61,0.0,514.069,41.2,76.466
안동,2001110,2026-06-02 05:00:00,0.0,143.6,0.0,513.674,41.2,73.722
안동,2001110,2026-06-02 06:00:00,63.377,143.59,0.0,513.615,41.2,79.96
안동,2001110,2026-06-02 07:00:00,0.0,143.57,0.0,512.994,41.1,88.485
안동,2001110,2026-06-02 08:00:00,39.102,143.57,0.0,512.779,41.1,98.741
안동,2001110,2026-06-02 09:00:00,54.983,143.56,0.0,512.612,41.1,101.372
안동,2001110,2026-06-02 10:00:00,0.0,143.55,0.0,512.326,41.1,0.176
안동,2001110,2026-06-02 11:00:00,0.0,143.55,0.0,512.314,41.1,0.0
안동,2001110,2026-06-02 12:00:00,0.0,143.55,0.0,512.314,41.1,0.0
안동,2001110,2026-06-02 13:00:00,0.0,143.55,0.0,512.314,41.1,0.0
안동,2001110,2026-06-02 14:00:00,82.778,143.56,0.0,512.612,41.1,0.0
안동,2001110,2026-06-02 15:00:00,0.0,143.56,0.0,512.612,41.1,0.0
안동,2001110,2026-06-02 16:00:00,0.0,143.56,0.0,512.612,41.1,0.0
임하,2002110,2026-05-30 16:00:00,0.469,149.34,0.0,274.599,46.2,4.469
임하,2002110,2026-05-30 17:00:00,6.693,149.34,0.0,274.607,46.2,4.471
임하,2002110,2026-05-30 18:00:00,5.351,149.34,0.0,274.61,46.2,4.462
임하,2002110,2026-05-30 19:00:00,6.692,149.34,0.0,274.618,46.2,4.47
임하,2002110,2026-05-30 20:00:00,17.268,149.33,0.0,274.486,46.1,54.101
임하,2002110,2026-05-30 21:00:00,4.26,149.32,0.0,274.3,46.1,55.732
임하,2002110,2026-05-30 22:00:00,10.487,149.31,0.0,274.139,46.1,55.293
임하,2002110,2026-05-30 23:00:00,0.0,149.3,0.0,273.94,46.0,53.435
임하,2002110,2026-05-31 00:00:00,0.0,149.29,0.0,273.916,46.0,4.853
임하,2002110,2026-05-31 01:00:00,7.523,149.3,0.0,273.925,46.0,4.856
임하,2002110,2026-05-31 02:00:00,0.0,149.29,0.0,273.898,46.0,4.858
임하,2002110,2026-05-31 03:00:00,14.157,149.3,0.0,273.932,46.0,4.851
임하,2002110,2026-05-31 04:00:00,0.0,149.29,0.0,273.893,46.0,4.855
임하,2002110,2026-05-31 05:00:00,11.936,149.3,0.0,273.919,46.0,4.853
임하,2002110,2026-05-31 06:00:00,0.408,149.29,0.0,273.903,46.0,4.852
임하,2002110,2026-05-31 07:00:00,0.437,149.29,0.0,273.887,46.0,4.854
임하,2002110,2026-05-31 08:00:00,3.97,149.29,0.0,273.884,46.0,4.859
임하,2002110,2026-05-31 09:00:00,0.0,149.29,0.0,273.855,46.0,4.855
임하,2002110,2026-05-31 10:00:00,4.85,149.29,0.0,273.855,46.0,4.85
임하,2002110,2026-05-31 11:00:00,4.852,149.29,0.0,273.855,46.0,4.852
임하,2002110,2026-05-31 12:00:00,4.852,149.29,0.0,273.855,46.0,4.852
임하,2002110,2026-05-31 13:00:00,4.857,149.29,0.0,273.855,46.0,4.857
임하,2002110,2026-05-31 14:00:00,2.191,149.29,0.0,273.845,46.0,4.858
임하,2002110,2026-05-31 15:00:00,6.272,149.29,0.0,273.852,46.0,4.494
임하,2002110,2026-05-31 16:00:00,1.797,149.29,0.0,273.842,46.0,4.464
임하,2002110,2026-05-31 17:00:00,2.688,149.29,0.0,273.836,46.0,4.466
임하,2002110,2026-05-31 18:00:00,5.354,149.29,0.0,273.839,46.0,4.465
임하,2002110,2026-05-31 19:00:00,4.465,149.29,0.0,273.839,46.0,4.465
임하,2002110,2026-05-31 20:00:00,20.662,149.28,0.0,273.743,46.0,47.245
임하,2002110,2026-05-31 21:00:00,0.0,149.27,0.0,273.566,46.0,47.893
임하,2002110,2026-05-31 22:00:00,8.905,149.26,0.0,273.436,46.0,45.211
